Time,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Television,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,Emissions: CO2e: RESNET: Total,Emissions: CO2e: RESNET: Electricity,Emissions: CO2e: RESNET: Natural Gas,Emissions: NOx: RESNET: Total,Emissions: NOx: RESNET: Electricity,Emissions: NOx: RESNET: Natural Gas,Emissions: SO2: RESNET: Total,Emissions: SO2: RESNET: Electricity,Emissions: SO2: RESNET: Natural Gas,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Component Load: Heating: Ceilings,Component Load: Heating: Walls,Component Load: Heating: Rim Joists,Component Load: Heating: Foundation Walls,Component Load: Heating: Doors,Component Load: Heating: Windows,Component Load: Heating: Slabs,Component Load: Heating: Internal Mass,Component Load: Heating: Infiltration,Component Load: Heating: Mechanical Ventilation,Component Load: Heating: Internal Gains,Component Load: Cooling: Ceilings,Component Load: Cooling: Walls,Component Load: Cooling: Rim Joists,Component Load: Cooling: Foundation Walls,Component Load: Cooling: Doors,Component Load: Cooling: Windows,Component Load: Cooling: Slabs,Component Load: Cooling: Internal Mass,Component Load: Cooling: Infiltration,Component Load: Cooling: Natural Ventilation,Component Load: Cooling: Mechanical Ventilation,Component Load: Cooling: Internal Gains,Temperature: Attic - Vented,Temperature: Living Space,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-10-08T13:00:00,1.29,0.0,0.0,0.0,0.0,0.33,0.3,0.01,0.07,0.02,0.02,0.14,0.06,0.05,0.3,0.0,0.35783,0.35783,0.0,0.0009,0.0009,0.0,0.00052,0.00052,0.0,0.25,0.22,1.05,0.37,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44,-1.37,-0.1,-0.74,-0.18,6.77,1.05,-3.43,-1.74,0.0,-0.5,2.76,65.14,69.67,100.43,26.91,0.0,51.08,42.1,50.0,17.22,31.7,297.66
2007-10-08T14:00:00,1.27,0.0,0.0,0.0,0.0,0.33,0.3,0.01,0.07,0.01,0.01,0.12,0.08,0.05,0.29,0.0,0.36016,0.36016,0.0,0.00089,0.00089,0.0,0.00051,0.00051,0.0,0.21,0.17,0.99,0.35,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28,-1.23,-0.08,-0.61,-0.19,7.18,0.92,-3.74,-1.53,0.0,-0.46,2.78,65.01,70.36,84.87,26.91,0.0,51.08,41.71,48.0,13.87,28.21,288.47
2007-10-08T15:00:00,1.29,0.0,0.0,0.0,0.0,0.33,0.3,0.01,0.07,0.01,0.01,0.12,0.06,0.06,0.31,0.0,0.33756,0.33756,0.0,0.0009,0.0009,0.0,0.00052,0.00052,0.0,0.22,0.18,0.93,0.33,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.12,-1.12,-0.07,-0.42,-0.21,6.9,0.78,-3.99,-1.68,0.0,-0.47,2.82,63.46,70.94,90.8,26.91,0.0,51.08,41.71,48.0,14.99,28.53,256.13
2007-10-08T16:00:00,1.41,0.0,0.0,0.0,0.0,0.33,0.33,0.01,0.08,0.01,0.01,0.11,0.12,0.07,0.32,0.0,0.37786,0.37786,0.0,0.00098,0.00098,0.0,0.00056,0.00056,0.0,0.21,0.18,1.17,0.41,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,-0.88,-0.06,-0.3,-0.23,5.57,0.59,-3.66,-1.76,0.0,-0.49,3.17,60.53,71.4,88.02,26.91,0.0,50.0,41.21,50.0,13.87,20.92,235.85
2007-10-08T17:00:00,1.68,0.0,0.0,0.06,0.0,0.34,0.39,0.02,0.08,0.02,0.01,0.11,0.2,0.09,0.35,0.0,0.52093,0.52093,0.0,0.00118,0.00118,0.0,0.00067,0.00067,0.0,0.21,0.23,1.54,0.54,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,-0.56,-0.05,-0.27,-0.27,3.0,0.38,-2.8,-1.86,0.0,-0.53,3.88,56.4,71.63,80.36,26.91,0.0,46.94,39.73,56.0,10.29,12.05,193.37
2007-10-08T18:00:00,2.16,0.0,0.0,0.06,0.0,0.69,0.52,0.03,0.09,0.03,0.01,0.1,0.16,0.12,0.35,0.0,0.69545,0.69545,0.0,0.00152,0.00152,0.0,0.00087,0.00087,0.0,0.21,0.41,1.8,0.64,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.15,-0.04,-0.33,-0.32,-3.57,0.19,-0.28,-2.74,0.0,-0.62,4.55,48.66,70.79,96.92,26.91,0.0,41.0,36.75,70.0,12.75,0.0,0.0
2007-10-08T19:00:00,1.93,0.0,0.0,0.06,0.0,0.34,0.65,0.04,0.08,0.04,0.01,0.1,0.08,0.17,0.33,0.0,0.62325,0.62325,0.0,0.00135,0.00135,0.0,0.00077,0.00077,0.0,0.21,0.52,1.8,0.64,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.24,-0.02,-0.81,-0.4,-3.96,0.03,0.92,-2.87,0.0,-0.78,4.94,42.57,69.83,91.64,26.91,0.0,37.04,34.74,82.0,9.17,0.0,0.0
2007-10-08T20:00:00,2.32,0.0,0.0,0.06,0.0,0.68,0.71,0.06,0.08,0.04,0.01,0.11,0.05,0.21,0.31,0.0,0.78569,0.78569,0.0,0.00163,0.00163,0.0,0.00093,0.00093,0.0,0.21,0.42,1.66,0.58,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.23,-0.02,-1.2,-0.44,-4.13,0.03,2.06,-3.07,0.0,-0.87,5.14,37.92,69.1,90.97,26.91,0.0,33.98,32.56,88.0,6.93,0.0,0.0
2007-10-08T21:00:00,1.88,0.0,0.01,0.06,0.0,0.34,0.65,0.07,0.08,0.03,0.01,0.11,0.03,0.2,0.3,0.0,0.64652,0.64652,0.0,0.00132,0.00132,0.0,0.00075,0.00075,0.0,0.2,0.31,1.44,0.51,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.08,-0.04,-1.38,-0.45,-3.95,0.18,2.69,-2.93,0.0,-0.93,4.89,35.41,68.49,88.51,26.91,0.0,33.98,32.56,88.0,5.82,0.0,0.0
2007-10-08T22:00:00,1.47,1.16,0.03,0.06,0.0,0.33,0.4,0.06,0.08,0.02,0.01,0.09,0.02,0.12,0.27,1.16,0.70845,0.53691,0.17155,0.00115,0.00104,0.00011,0.0006,0.00059,0.0,0.14,0.21,1.14,0.4,0.76,0.0,0.97,-0.11,0.05,0.06,1.43,0.44,3.62,-0.44,-3.22,2.9,0.91,-3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,68.0,98.03,26.91,0.0,37.04,34.73,82.0,12.75,0.0,0.0
2007-10-08T23:00:00,0.78,4.4,0.04,0.06,0.0,0.0,0.2,0.04,0.07,0.01,0.0,0.05,0.01,0.05,0.24,4.4,0.91034,0.26228,0.64805,0.00095,0.00055,0.00041,0.00032,0.00031,0.0,0.07,0.15,0.79,0.28,2.84,0.0,0.65,-0.03,0.17,0.08,1.43,0.42,3.66,-0.71,-3.54,3.03,0.81,-2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,68.0,98.83,26.91,0.0,35.96,34.09,85.0,12.75,0.0,0.0
2007-10-09T00:00:00,0.92,5.39,0.06,0.06,0.0,0.32,0.1,0.03,0.07,0.01,0.0,0.02,0.01,0.02,0.23,5.39,1.10445,0.31059,0.79386,0.00115,0.00065,0.0005,0.00037,0.00037,0.0,0.04,0.07,0.36,0.13,3.47,0.0,0.31,0.2,0.32,0.11,1.3,0.42,3.72,-0.9,-3.17,2.85,0.83,-2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.08,68.0,90.44,26.91,0.0,35.06,33.1,84.0,9.17,0.0,0.0
2007-10-09T01:00:00,0.53,7.52,0.06,0.06,0.0,0.0,0.06,0.03,0.07,0.0,0.0,0.01,0.01,0.01,0.22,7.52,1.29677,0.18973,1.10704,0.00107,0.00038,0.00069,0.00022,0.00022,0.0,0.03,0.03,0.18,0.06,4.84,0.0,0.16,0.5,0.53,0.13,1.21,0.43,3.75,-1.02,-2.64,3.04,0.85,-1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,68.0,96.61,26.91,0.0,35.06,33.6,88.0,11.63,0.0,0.0
2007-10-09T02:00:00,0.5,8.41,0.07,0.06,0.0,0.0,0.04,0.03,0.07,0.0,0.0,0.01,0.01,0.01,0.21,8.41,1.43096,0.19288,1.23808,0.00113,0.00035,0.00077,0.00021,0.0002,1.0e-05,0.02,0.02,0.12,0.04,5.42,0.0,0.1,0.74,0.72,0.15,1.16,0.43,3.64,-1.09,-2.18,2.8,0.85,-1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.76,68.0,91.7,26.91,0.0,35.96,33.58,81.0,10.29,0.0,0.0
2007-10-09T03:00:00,0.81,9.21,0.08,0.06,0.0,0.32,0.04,0.03,0.07,0.0,0.0,0.0,0.01,0.0,0.21,9.21,1.652,0.2952,1.3568,0.00142,0.00057,0.00085,0.00033,0.00033,1.0e-05,0.02,0.01,0.15,0.05,5.94,0.0,0.12,0.9,0.88,0.17,1.13,0.42,3.68,-1.14,-1.84,2.68,0.82,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.66,68.0,85.1,26.91,0.0,35.06,33.1,84.0,5.82,0.0,0.0
2007-10-09T04:00:00,0.52,10.71,0.09,0.06,0.0,0.0,0.04,0.03,0.06,0.0,0.0,0.01,0.01,0.01,0.21,10.71,1.75571,0.17774,1.57797,0.00135,0.00037,0.00099,0.00022,0.00021,1.0e-05,0.03,0.01,0.3,0.11,6.9,0.0,0.23,1.0,1.01,0.18,1.12,0.43,3.87,-1.17,-1.61,3.02,0.85,-1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32,68.0,87.55,26.91,0.0,32.0,30.51,87.0,0.0,0.0,0.0
2007-10-09T05:00:00,0.94,11.65,0.09,0.06,0.0,0.33,0.11,0.02,0.06,0.0,0.0,0.01,0.01,0.01,0.22,11.65,2.04547,0.32977,1.7157,0.00173,0.00066,0.00107,0.00038,0.00038,1.0e-05,0.05,0.05,1.02,0.36,7.51,0.0,0.76,1.13,1.13,0.2,1.13,0.44,4.0,-1.17,-1.36,3.11,0.93,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66,68.0,89.87,26.91,0.0,32.0,30.98,91.0,5.82,0.0,0.0
2007-10-09T06:00:00,1.19,11.95,0.09,0.06,0.0,0.35,0.26,0.02,0.07,0.01,0.01,0.03,0.03,0.02,0.25,11.95,2.15681,0.3971,1.75971,0.00193,0.00083,0.0011,0.00048,0.00047,1.0e-05,0.09,0.09,2.35,0.83,7.7,0.0,1.73,1.28,1.27,0.21,1.17,0.45,4.03,-1.14,-1.06,3.15,0.94,-2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.91,68.0,91.2,26.91,0.0,32.0,30.51,87.0,6.93,0.0,0.0
2007-10-09T07:00:00,1.71,11.37,0.04,0.06,0.0,0.71,0.33,0.02,0.07,0.01,0.01,0.06,0.06,0.02,0.28,11.37,2.20341,0.52805,1.67537,0.00222,0.00118,0.00105,0.00068,0.00067,1.0e-05,0.21,0.15,2.62,0.92,7.33,0.0,2.0,1.41,1.4,0.22,1.2,0.45,3.78,-1.11,-0.8,2.79,0.93,-2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.89,68.0,85.78,26.91,0.0,33.98,32.55,88.0,4.7,0.0,0.0
2007-10-09T08:00:00,1.75,5.79,0.01,0.06,0.0,0.7,0.34,0.02,0.07,0.02,0.02,0.1,0.06,0.03,0.29,5.79,1.33071,0.47772,0.85298,0.00174,0.00121,0.00053,0.00069,0.00069,0.0,0.31,0.27,2.41,0.85,3.73,0.0,1.98,3.13,2.32,0.23,1.19,0.43,-5.46,-1.11,2.64,2.24,0.88,-2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.26,68.0,78.49,26.91,0.0,37.94,35.18,79.0,3.36,17.12,231.41
2007-10-09T09:00:00,1.41,1.62,0.0,0.06,0.0,0.35,0.33,0.02,0.07,0.03,0.02,0.14,0.06,0.03,0.29,1.62,0.61859,0.37988,0.23872,0.00113,0.00098,0.00015,0.00056,0.00056,0.0,0.37,0.3,2.02,0.71,1.04,0.0,1.75,3.13,2.44,0.23,1.17,0.33,-8.1,-1.09,3.27,1.63,0.77,-2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.24,68.0,69.1,26.91,0.0,42.98,38.54,70.0,0.0,19.97,281.18
2007-10-09T10:00:00,1.74,0.0,0.0,0.06,0.0,0.68,0.32,0.01,0.07,0.02,0.02,0.16,0.06,0.04,0.29,0.0,0.48159,0.48159,0.0,0.00122,0.00122,0.0,0.00069,0.00069,0.0,0.36,0.26,1.68,0.59,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68,-2.14,-0.19,-1.15,-0.22,8.7,1.07,-2.82,-1.08,0.0,-0.64,2.72,61.37,68.59,58.78,26.91,0.0,48.92,42.32,61.0,3.36,26.31,287.83
2007-10-09T11:00:00,1.33,0.0,0.0,0.0,0.0,0.34,0.31,0.01,0.07,0.02,0.02,0.16,0.07,0.04,0.29,0.0,0.35031,0.35031,0.0,0.00093,0.00093,0.0,0.00053,0.00053,0.0,0.32,0.22,1.41,0.5,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.27,-1.75,-0.15,-0.93,-0.14,7.81,1.03,-3.01,-0.74,0.0,-0.48,2.75,68.87,69.61,51.11,26.91,0.0,53.96,45.06,53.0,4.7,42.16,250.75
2007-10-09T12:00:00,1.32,0.0,0.0,0.0,0.0,0.33,0.3,0.01,0.07,0.02,0.02,0.15,0.08,0.04,0.3,0.0,0.34751,0.34751,0.0,0.00092,0.00092,0.0,0.00053,0.00053,0.0,0.28,0.19,1.2,0.42,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.85,-1.48,-0.13,-0.57,-0.09,7.15,0.98,-3.86,-0.52,0.0,-0.36,2.78,75.36,70.53,44.84,26.91,0.0,57.92,46.34,44.0,4.7,40.58,264.69
2007-10-09T13:00:00,1.29,0.0,0.0,0.0,0.0,0.33,0.3,0.01,0.07,0.02,0.02,0.14,0.06,0.05,0.3,0.0,0.35781,0.35781,0.0,0.0009,0.0009,0.0,0.00052,0.00052,0.0,0.25,0.22,1.05,0.37,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.65,-1.29,-0.1,-0.3,-0.06,7.58,0.78,-4.76,-0.39,0.0,-0.29,2.76,78.68,71.48,46.14,26.91,0.0,62.06,48.08,38.0,8.05,39.31,269.45
2007-10-09T14:00:00,1.27,0.0,0.0,0.0,0.0,0.33,0.3,0.01,0.07,0.01,0.01,0.12,0.08,0.05,0.29,0.0,0.36014,0.36014,0.0,0.00089,0.00089,0.0,0.00051,0.00051,0.0,0.21,0.17,0.99,0.35,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,-1.21,-0.07,-0.05,-0.06,8.4,0.56,-5.61,-0.37,0.0,-0.21,2.77,80.02,72.57,48.34,26.91,0.0,64.04,47.93,32.0,9.17,28.53,290.37
2007-10-09T15:00:00,1.29,0.0,0.0,0.0,0.0,0.33,0.3,0.01,0.07,0.01,0.01,0.12,0.06,0.06,0.31,0.0,0.33754,0.33754,0.0,0.0009,0.0009,0.0,0.00052,0.00052,0.0,0.22,0.18,0.93,0.33,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,-1.09,-0.06,0.21,-0.08,8.41,0.33,-6.14,-0.47,0.0,-0.18,2.81,78.6,73.55,54.76,26.91,0.0,64.04,47.37,30.0,10.29,20.92,291.32
2007-10-09T16:00:00,1.4,0.0,0.0,0.0,0.0,0.33,0.33,0.01,0.08,0.01,0.01,0.11,0.12,0.07,0.32,0.0,0.37782,0.37782,0.0,0.00098,0.00098,0.0,0.00056,0.00056,0.0,0.21,0.18,1.17,0.41,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.91,-0.82,-0.04,0.39,-0.11,6.99,0.06,-5.88,-0.48,-0.63,-0.21,3.16,76.42,74.18,52.03,26.91,68.48,64.04,46.51,27.0,9.17,16.8,259.3
2007-10-09T17:00:00,1.62,0.0,0.0,0.0,0.0,0.34,0.39,0.02,0.08,0.02,0.01,0.11,0.2,0.09,0.35,0.0,0.50149,0.50149,0.0,0.00113,0.00113,0.0,0.00065,0.00065,0.0,0.21,0.23,1.53,0.54,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.36,-0.02,0.4,-0.13,4.12,-0.24,-4.64,-0.59,-1.02,-0.23,3.88,72.04,74.51,48.11,26.91,83.8,60.98,46.43,35.0,4.7,10.14,199.39
2007-10-09T18:00:00,1.76,0.0,0.0,0.0,0.0,0.34,0.52,0.03,0.09,0.03,0.01,0.1,0.16,0.12,0.35,0.0,0.56499,0.56499,0.0,0.00123,0.00123,0.0,0.0007,0.0007,0.0,0.21,0.41,1.81,0.64,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.43,0.0,0.31,-0.18,-2.38,-0.49,-1.88,-1.19,-1.83,-0.32,4.54,63.67,73.82,69.26,26.91,106.24,55.04,43.81,43.0,9.17,0.0,0.0
2007-10-09T19:00:00,2.21,0.0,0.0,0.0,0.0,0.69,0.65,0.04,0.08,0.04,0.01,0.1,0.08,0.17,0.33,0.0,0.7145,0.7145,0.0,0.00155,0.00155,0.0,0.00088,0.00088,0.0,0.21,0.52,1.8,0.64,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.58,0.03,-0.12,-0.26,-2.89,-0.66,-0.44,-1.46,-0.84,-0.48,4.93,56.43,73.37,67.65,26.91,38.82,50.0,41.55,52.0,3.36,0.0,0.0
2007-10-09T20:00:00,1.98,0.0,0.0,0.06,0.0,0.34,0.71,0.06,0.08,0.04,0.01,0.11,0.05,0.21,0.31,0.0,0.67,0.67,0.0,0.00139,0.00139,0.0,0.00079,0.00079,0.0,0.21,0.42,1.66,0.58,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.51,0.02,-0.38,-0.31,-3.07,-0.72,0.2,-1.72,-0.45,-0.59,5.13,51.84,72.99,74.23,26.91,19.47,48.02,40.62,56.0,6.93,0.0,0.0
2007-10-09T21:00:00,1.87,0.0,0.0,0.06,0.0,0.34,0.65,0.07,0.08,0.03,0.01,0.11,0.03,0.2,0.3,0.0,0.64359,0.64359,0.0,0.00131,0.00131,0.0,0.00075,0.00075,0.0,0.2,0.31,1.45,0.51,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.37,0.0,-0.53,-0.35,-3.53,-0.67,0.88,-2.43,0.0,-0.63,4.88,46.86,72.28,88.72,26.91,0.0,42.98,38.98,73.0,10.29,0.0,0.0
2007-10-09T22:00:00,1.45,0.0,0.0,0.06,0.0,0.33,0.4,0.06,0.08,0.02,0.01,0.09,0.02,0.12,0.27,0.0,0.52503,0.52503,0.0,0.00102,0.00102,0.0,0.00058,0.00058,0.0,0.14,0.21,1.14,0.4,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.28,-0.01,-0.74,-0.38,-3.38,-0.5,1.96,-2.2,0.0,-0.76,3.64,44.52,71.5,82.62,26.91,0.0,42.98,39.44,76.0,8.05,0.0,0.0
2007-10-09T23:00:00,1.07,0.0,0.0,0.06,0.0,0.33,0.2,0.04,0.07,0.01,0.0,0.05,0.01,0.05,0.24,0.0,0.35796,0.35796,0.0,0.00075,0.00075,0.0,0.00043,0.00043,0.0,0.07,0.15,0.78,0.27,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.18,-0.02,-0.91,-0.38,-3.33,-0.31,2.87,-2.17,0.0,-0.74,2.6,42.83,70.7,83.73,26.91,0.0,42.98,39.44,76.0,9.17,0.0,0.0
2007-10-10T00:00:00,0.87,0.0,0.0,0.06,0.0,0.32,0.1,0.03,0.07,0.01,0.0,0.02,0.01,0.02,0.23,0.0,0.29171,0.29171,0.0,0.00061,0.00061,0.0,0.00035,0.00035,0.0,0.04,0.07,0.36,0.13,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.07,-0.04,-1.07,-0.38,-3.29,-0.1,3.46,-2.04,0.0,-0.72,2.13,41.02,69.98,78.11,26.91,0.0,42.08,38.6,76.0,5.82,0.0,0.0
2007-10-10T01:00:00,0.48,0.0,0.0,0.06,0.0,0.0,0.06,0.03,0.07,0.0,0.0,0.01,0.01,0.01,0.22,0.0,0.16754,0.16754,0.0,0.00033,0.00033,0.0,0.00019,0.00019,0.0,0.03,0.03,0.18,0.06,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.05,-0.05,-1.19,-0.37,-3.2,0.12,3.74,-1.92,0.0,-0.72,1.93,39.59,69.31,75.75,26.91,0.0,42.08,38.15,73.0,4.7,0.0,0.0
2007-10-10T02:00:00,0.44,0.0,0.02,0.06,0.0,0.0,0.04,0.03,0.07,0.0,0.0,0.01,0.01,0.01,0.21,0.0,0.17259,0.17259,0.0,0.00031,0.00031,0.0,0.00018,0.00018,0.0,0.02,0.02,0.12,0.04,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.11,-0.06,-1.29,-0.39,-3.77,0.33,4.09,-2.65,0.0,-0.7,1.81,36.56,68.26,87.13,26.91,0.0,35.96,34.08,85.0,6.93,0.0,0.0
2007-10-10T03:00:00,0.44,2.17,0.03,0.06,0.0,0.0,0.04,0.03,0.07,0.0,0.0,0.0,0.01,0.0,0.21,2.17,0.48301,0.16369,0.31932,0.00052,0.00032,0.0002,0.00018,0.00018,0.0,0.02,0.01,0.15,0.05,1.4,0.0,0.12,0.0,0.16,0.06,1.52,0.4,3.38,-0.54,-4.63,2.38,0.85,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64,68.0,87.57,26.91,0.0,39.02,36.18,79.0,10.29,0.0,0.0
2007-10-10T04:00:00,0.79,4.51,0.03,0.06,0.0,0.32,0.04,0.03,0.06,0.0,0.0,0.01,0.01,0.01,0.21,4.51,0.93108,0.26623,0.66485,0.00097,0.00055,0.00042,0.00032,0.00031,0.0,0.03,0.01,0.3,0.11,2.91,0.0,0.23,0.09,0.26,0.09,1.45,0.41,3.83,-0.76,-4.2,2.83,0.74,-1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.04,68.0,88.17,26.91,0.0,33.98,32.06,84.0,6.93,0.0,0.0
2007-10-10T05:00:00,0.56,3.95,0.04,0.06,0.0,0.0,0.11,0.02,0.06,0.0,0.0,0.01,0.01,0.01,0.22,3.95,0.77966,0.19744,0.58222,0.00076,0.00039,0.00036,0.00023,0.00023,0.0,0.05,0.05,1.03,0.36,2.55,0.0,0.76,0.58,0.52,0.12,1.35,0.4,3.04,-0.89,-3.23,1.87,0.87,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94,68.0,77.22,26.91,0.0,42.08,37.24,67.0,8.05,0.0,0.0
2007-10-10T06:00:00,1.49,5.3,0.04,0.06,0.0,0.69,0.26,0.02,0.07,0.01,0.01,0.03,0.03,0.02,0.25,5.3,1.27797,0.49776,0.78021,0.00153,0.00104,0.00049,0.0006,0.00059,0.0,0.09,0.09,2.35,0.83,3.41,0.0,1.74,0.75,0.71,0.14,1.31,0.38,3.43,-0.93,-2.65,2.24,0.65,-2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.41,68.0,79.37,26.91,0.0,37.94,34.62,75.0,4.7,0.0,0.0
2007-10-10T07:00:00,1.67,5.15,0.0,0.06,0.0,0.71,0.33,0.02,0.07,0.01,0.01,0.06,0.06,0.02,0.28,5.15,1.27335,0.51449,0.75885,0.00162,0.00115,0.00047,0.00066,0.00065,0.0,0.21,0.15,2.63,0.93,3.32,0.0,2.01,0.98,0.88,0.16,1.29,0.37,3.04,-0.95,-2.05,1.78,0.76,-2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.23,68.0,73.57,26.91,0.0,42.08,37.69,70.0,5.82,0.0,0.0
2007-10-10T08:00:00,1.36,0.0,0.0,0.06,0.0,0.35,0.34,0.02,0.07,0.02,0.02,0.1,0.06,0.03,0.29,0.0,0.37679,0.37679,0.0,0.00095,0.00095,0.0,0.00054,0.00054,0.0,0.31,0.27,2.42,0.85,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.95,-1.93,-0.17,-1.24,-0.34,6.67,0.97,-1.99,-1.12,0.0,-0.65,2.77,46.11,68.01,60.52,26.91,0.0,48.02,40.96,58.0,3.36,25.04,225.7
