Time,Electricity: Total,Natural Gas: Total,Fuel Oil: Total,Propane: Total,Wood Cord: Total,Wood Pellets: Total,Electricity: Heating,Electricity: Heating Fans/Pumps,Electricity: Cooling,Electricity: Cooling Fans/Pumps,Electricity: Hot Water,Electricity: Hot Water Recirc Pump,Electricity: Hot Water Solar Thermal Pump,Electricity: Lighting Interior,Electricity: Lighting Garage,Electricity: Lighting Exterior,Electricity: Mech Vent,Electricity: Whole House Fan,Electricity: Refrigerator,Electricity: Dehumidifier,Electricity: Dishwasher,Electricity: Clothes Washer,Electricity: Clothes Dryer,Electricity: Range/Oven,Electricity: Ceiling Fan,Electricity: Television,Electricity: Plug Loads,Electricity: PV,Natural Gas: Heating,Natural Gas: Hot Water,Natural Gas: Clothes Dryer,Natural Gas: Range/Oven,Fuel Oil: Heating,Fuel Oil: Hot Water,Fuel Oil: Clothes Dryer,Fuel Oil: Range/Oven,Propane: Heating,Propane: Hot Water,Propane: Clothes Dryer,Propane: Range/Oven,Wood Cord: Heating,Wood Cord: Hot Water,Wood Cord: Clothes Dryer,Wood Cord: Range/Oven,Wood Pellets: Heating,Wood Pellets: Hot Water,Wood Pellets: Clothes Dryer,Wood Pellets: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating,Load: Cooling,Component Load: Heating: Roofs,Component Load: Heating: Ceilings,Component Load: Heating: Walls,Component Load: Heating: Rim Joists,Component Load: Heating: Foundation Walls,Component Load: Heating: Doors,Component Load: Heating: Windows,Component Load: Heating: Skylights,Component Load: Heating: Floors,Component Load: Heating: Slabs,Component Load: Heating: Internal Mass,Component Load: Heating: Infiltration,Component Load: Heating: Natural Ventilation,Component Load: Heating: Mechanical Ventilation,Component Load: Heating: Whole House Fan,Component Load: Heating: Ducts,Component Load: Heating: Internal Gains,Component Load: Cooling: Roofs,Component Load: Cooling: Ceilings,Component Load: Cooling: Walls,Component Load: Cooling: Rim Joists,Component Load: Cooling: Foundation Walls,Component Load: Cooling: Doors,Component Load: Cooling: Windows,Component Load: Cooling: Skylights,Component Load: Cooling: Floors,Component Load: Cooling: Slabs,Component Load: Cooling: Internal Mass,Component Load: Cooling: Infiltration,Component Load: Cooling: Natural Ventilation,Component Load: Cooling: Mechanical Ventilation,Component Load: Cooling: Whole House Fan,Component Load: Cooling: Ducts,Component Load: Cooling: Internal Gains,Temperature: Attic - Vented,Temperature: Living Space,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Airflow: Whole House Fan,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007/02/09 06:00:00,2.43,34.31,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.0,1.2,0.0,0.0,0.12,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.38,0.01,0.01,0.0,0.08,0.3,0.0,34.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,21.95,0.0,0.0,2.42,2.88,0.43,1.0,0.76,6.71,0.0,0.0,0.83,-0.22,8.33,0.0,1.75,0.0,0.0,-2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,68.0,122.36,26.91,0.0,0.0,3.92,3.28,86.0,4.7,0.0,0.0
2007/02/09 07:00:00,3.71,32.62,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.0,2.58,0.0,0.0,0.28,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.03,0.0,0.09,0.36,0.0,32.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43,3.68,20.87,0.0,0.0,2.48,2.94,0.43,0.99,0.75,6.21,0.0,0.0,0.81,-0.08,7.36,0.0,1.62,0.0,0.0,-2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,68.0,119.73,26.91,0.0,0.0,8.06,7.04,81.0,3.36,0.0,0.0
2007/02/09 08:00:00,1.54,28.97,0.0,0.0,0.0,0.0,0.0,0.12,0.06,0.0,0.25,0.0,0.0,0.35,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.1,0.4,0.0,28.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,18.54,0.0,0.0,2.93,3.23,0.44,1.09,0.73,2.94,0.0,0.0,0.88,1.58,6.94,0.0,1.56,0.0,0.0,-3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,68.0,105.64,26.91,0.0,0.0,10.04,8.7,77.0,3.36,7.92,58.96
2007/02/09 09:00:00,1.16,20.4,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.37,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.1,0.06,0.0,0.07,0.29,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05,0.0,0.0,3.56,3.64,0.44,1.06,0.64,-4.29,0.0,0.0,0.86,4.07,4.97,0.0,1.27,0.0,0.0,-3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.77,68.0,92.85,26.91,0.0,0.0,19.94,16.96,64.0,0.0,17.43,193.69
2007/02/09 10:00:00,1.07,14.06,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.38,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.14,0.06,0.0,0.05,0.19,0.0,14.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.47,3.51,0.42,1.03,0.51,-6.91,0.0,0.0,0.84,4.4,3.49,0.0,1.01,0.0,0.0,-2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.66,68.0,95.87,26.91,0.0,0.0,28.94,23.67,52.0,3.36,23.77,244.72
2007/02/09 11:00:00,6.84,14.13,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.0,5.42,0.0,0.0,0.37,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.35,0.16,0.06,0.0,0.05,0.2,0.0,14.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,38.49,13.56,9.04,0.0,0.0,3.05,2.92,0.36,0.9,0.42,-6.28,0.0,0.0,0.73,3.11,3.69,0.0,1.04,0.0,0.0,-0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.86,68.0,102.17,26.91,0.0,0.0,28.04,24.02,62.0,5.82,28.21,268.81
2007/02/09 12:00:00,4.0,11.56,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,2.93,0.0,0.0,0.35,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.16,0.07,0.0,0.05,0.21,0.0,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,2.94,2.45,0.31,1.04,0.42,-5.99,0.0,0.0,0.85,2.99,4.04,0.0,1.06,0.0,0.0,-2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.08,68.0,92.88,26.91,0.0,0.0,26.96,23.37,65.0,9.17,30.75,279.59
2007/02/09 13:00:00,1.38,8.04,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.35,0.0,0.0,0.34,0.0,0.03,0.0,0.0,0.07,0.0,0.0,0.0,0.15,0.08,0.0,0.05,0.2,0.0,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.83,5.15,0.0,0.0,2.78,2.05,0.25,1.02,0.4,-6.61,0.0,0.0,0.85,2.81,3.19,0.0,0.92,0.0,0.0,-2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,68.0,80.85,26.91,0.0,0.0,32.0,26.89,57.0,8.05,31.38,281.18
2007/02/09 14:00:00,1.35,5.01,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.0,0.33,0.0,0.0,0.34,0.0,0.03,0.0,0.0,0.07,0.0,0.0,0.0,0.14,0.06,0.0,0.06,0.24,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.26,3.2,0.0,0.0,2.62,1.78,0.21,1.04,0.35,-6.92,0.0,0.0,0.88,2.83,2.36,0.0,0.79,0.0,0.0,-2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.79,68.0,86.89,26.91,0.0,0.0,37.04,29.87,49.0,4.7,29.8,274.52
2007/02/09 15:00:00,1.04,3.96,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.34,0.0,0.03,0.0,0.0,0.07,0.0,0.0,0.0,0.12,0.08,0.0,0.07,0.26,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.06,2.53,0.0,0.0,2.37,1.51,0.17,1.05,0.33,-6.79,0.0,0.0,0.91,2.44,2.63,0.0,0.81,0.0,0.0,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,68.0,76.68,26.91,0.0,0.0,35.96,29.3,51.0,8.05,25.68,239.97
2007/02/09 16:00:00,1.37,1.54,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.31,0.0,0.0,0.36,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.12,0.06,0.0,0.07,0.27,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,2.18,1.24,0.13,1.06,0.33,-6.86,0.0,0.0,0.94,2.12,2.09,0.0,0.73,0.0,0.0,-2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.02,68.0,89.8,26.91,0.0,0.0,39.02,32.01,50.0,3.36,20.92,215.88
2007/02/09 17:00:00,1.26,4.95,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,0.41,0.0,0.04,0.0,0.0,0.07,0.0,0.0,0.0,0.11,0.12,0.0,0.08,0.33,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,1.25,0.58,0.1,1.1,0.34,-1.48,0.0,0.0,0.99,-0.28,3.18,0.0,0.95,0.0,0.0,-3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.18,68.0,95.87,26.91,0.0,0.0,30.92,26.67,63.0,3.36,15.53,108.1
2007/02/09 18:00:00,1.98,8.18,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.35,0.0,0.0,0.53,0.0,0.05,0.0,0.0,0.08,0.0,0.0,0.0,0.11,0.2,0.0,0.11,0.45,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.73,5.23,0.0,0.0,0.53,0.02,0.08,1.18,0.41,4.31,0.0,0.0,1.08,-2.42,3.67,0.0,1.03,0.0,0.0,-4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.58,68.0,95.79,26.91,0.0,0.0,28.04,25.42,75.0,5.82,0.0,0.0
2007/02/09 19:00:00,2.18,8.32,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.32,0.0,0.0,0.68,0.0,0.06,0.0,0.0,0.08,0.0,0.0,0.0,0.1,0.16,0.0,0.13,0.53,0.0,8.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.19,5.33,0.0,0.0,0.81,0.13,0.08,1.27,0.48,4.41,0.0,0.0,1.16,-1.86,3.58,0.0,1.01,0.0,0.0,-5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.34,68.0,91.2,26.91,0.0,0.0,28.94,25.92,72.0,6.93,0.0,0.0
2007/02/09 20:00:00,2.58,7.61,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.5,0.0,0.0,0.77,0.0,0.07,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.08,0.0,0.14,0.57,0.0,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.18,0.06,4.87,0.0,0.0,0.93,0.36,0.09,1.3,0.49,4.08,0.0,0.0,1.21,-1.49,3.12,0.0,0.92,0.0,0.0,-6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.86,68.0,91.27,26.91,0.0,0.0,32.0,27.51,62.0,6.93,0.0,0.0
2007/02/09 21:00:00,2.45,8.02,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.52,0.0,0.0,0.72,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.06,0.11,0.05,0.0,0.15,0.6,0.0,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.61,0.22,5.13,0.0,0.0,0.95,0.59,0.12,1.29,0.47,3.91,0.0,0.0,1.21,-1.45,3.03,0.0,0.89,0.0,0.0,-5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.88,68.0,84.22,26.91,0.0,0.0,33.08,27.78,57.0,8.05,0.0,0.0
2007/02/09 22:00:00,2.61,6.43,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.72,0.0,0.0,0.57,0.0,0.05,0.0,0.0,0.07,0.0,0.0,0.22,0.11,0.03,0.0,0.15,0.58,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,4.11,0.0,0.0,1.07,0.83,0.14,1.26,0.42,3.12,0.0,0.0,1.2,-1.18,2.13,0.0,0.68,0.0,0.0,-5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.45,68.0,77.57,26.91,0.0,0.0,41.0,30.85,36.0,10.29,0.0,0.0
2007/02/09 23:00:00,1.46,7.73,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.02,0.0,0.13,0.5,0.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.22,4.95,0.0,0.0,1.06,0.96,0.16,1.19,0.38,3.23,0.0,0.0,1.14,-1.32,2.11,0.0,0.73,0.0,0.0,-4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.61,68.0,107.06,26.91,0.0,0.0,39.02,29.88,39.0,4.7,0.0,0.0
2007/02/10 00:00:00,0.99,9.04,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.2,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.05,0.01,0.0,0.11,0.42,0.0,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,0.0,0.0,1.09,1.03,0.17,1.07,0.35,2.8,0.0,0.0,1.05,-1.4,2.38,0.0,0.6,0.0,0.0,-3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,68.0,88.19,26.91,0.0,0.0,44.06,32.56,29.0,17.22,0.0,0.0
2007/02/10 01:00:00,0.75,10.26,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.01,0.0,0.09,0.34,0.0,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,0.0,0.0,1.07,1.05,0.17,1.01,0.34,3.12,0.0,0.0,0.98,-1.43,2.23,0.0,0.68,0.0,0.0,-2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93,68.0,91.03,26.91,0.0,0.0,41.0,30.03,31.0,11.63,0.0,0.0
2007/02/10 02:00:00,1.67,11.83,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,1.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.01,0.0,0.08,0.31,0.0,11.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,1.03,7.57,0.0,0.0,1.07,1.06,0.18,0.96,0.36,3.31,0.0,0.0,0.93,-1.31,2.48,0.0,0.73,0.0,0.0,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.96,68.0,118.19,26.91,0.0,0.0,39.02,29.26,35.0,11.63,0.0,0.0
2007/02/10 03:00:00,0.73,13.43,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.01,0.0,0.08,0.31,0.0,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,0.0,0.0,1.1,1.1,0.18,0.95,0.37,3.36,0.0,0.0,0.92,-1.01,3.22,0.0,0.73,0.0,0.0,-2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95,68.0,124.98,26.91,0.0,0.0,39.02,29.26,35.0,18.34,0.0,0.0
2007/02/10 04:00:00,0.64,14.15,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.08,0.3,0.0,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,0.0,1.09,1.14,0.19,0.94,0.38,3.38,0.0,0.0,0.91,-0.81,3.41,0.0,0.73,0.0,0.0,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.96,68.0,98.83,26.91,0.0,0.0,39.02,29.26,35.0,19.69,0.0,0.0
2007/02/10 05:00:00,0.62,14.27,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.01,0.0,0.07,0.28,0.0,14.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13,0.0,0.0,1.06,1.16,0.19,0.92,0.4,3.67,0.0,0.0,0.89,-0.75,3.0,0.0,0.82,0.0,0.0,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.97,68.0,98.83,26.91,0.0,0.0,35.96,28.03,42.0,12.75,0.0,0.0
2007/02/10 06:00:00,5.69,15.57,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,4.94,0.0,0.0,0.12,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.01,0.0,0.08,0.3,0.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77,6.97,9.96,0.0,0.0,1.04,1.18,0.19,0.84,0.41,3.65,0.0,0.0,0.82,-0.84,3.0,0.0,0.82,0.0,0.0,-1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.91,68.0,87.2,26.91,0.0,0.0,35.96,27.46,38.0,12.75,0.0,0.0
2007/02/10 07:00:00,1.28,14.34,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.0,0.26,0.0,0.0,0.28,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.03,0.0,0.09,0.36,0.0,14.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.08,9.17,0.0,0.0,1.16,1.31,0.2,1.0,0.43,3.85,0.0,0.0,0.95,-0.12,2.9,0.0,0.9,0.0,0.0,-3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,68.0,91.19,26.91,0.0,0.0,33.08,25.96,43.0,4.7,0.0,0.0
2007/02/10 08:00:00,1.2,14.12,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.35,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.1,0.4,0.0,14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0,1.41,1.51,0.21,1.03,0.44,2.13,0.0,0.0,0.98,0.8,3.33,0.0,0.98,0.0,0.0,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.44,68.0,85.78,26.91,0.0,0.0,30.02,24.83,54.0,3.36,11.09,25.04
2007/02/10 09:00:00,1.11,11.16,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,0.37,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.1,0.06,0.0,0.07,0.29,0.0,11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,7.14,0.0,0.0,1.82,1.83,0.21,1.0,0.42,-1.87,0.0,0.0,0.97,2.26,2.78,0.0,0.87,0.0,0.0,-3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.96,68.0,81.38,26.91,0.0,0.0,33.98,27.34,48.0,4.7,34.24,90.66
2007/02/10 10:00:00,1.74,8.38,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.71,0.0,0.0,0.38,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.14,0.06,0.0,0.05,0.19,0.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.88,5.36,0.0,0.0,1.74,1.82,0.21,0.96,0.34,-3.02,0.0,0.0,0.94,2.19,2.06,0.0,0.68,0.0,0.0,-2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,68.0,87.69,26.91,0.0,0.0,41.0,30.88,36.0,9.17,47.87,89.39
2007/02/10 11:00:00,1.03,6.57,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.37,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.16,0.06,0.0,0.05,0.2,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,1.81,1.76,0.2,0.96,0.26,-3.87,0.0,0.0,0.95,2.31,1.96,0.0,0.6,0.0,0.0,-2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.16,68.0,99.34,26.91,0.0,0.0,44.06,33.13,32.0,12.75,90.34,60.23
