Time,CENTRAL AIR SYSTEM:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 1:Des Heat Cap [W],CENTRAL AIR SYSTEM:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 1:Des Sens Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 1:Des Tot Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 2:Des Heat Cap [W],CENTRAL AIR SYSTEM:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 2:Des Sens Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 2:Des Tot Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 3:Des Heat Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 3:Des Heat Cap [W],CENTRAL AIR SYSTEM:DesPer 3:Des Cool Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 3:Des Sens Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 3:Des Tot Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 4:Des Heat Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 4:Des Heat Cap [W],CENTRAL AIR SYSTEM:DesPer 4:Des Cool Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 4:Des Sens Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 4:Des Tot Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 5:Des Heat Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 5:Des Heat Cap [W],CENTRAL AIR SYSTEM:DesPer 5:Des Cool Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 5:Des Sens Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 5:Des Tot Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 6:Des Heat Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 6:Des Heat Cap [W],CENTRAL AIR SYSTEM:DesPer 6:Des Cool Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 6:Des Sens Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 6:Des Tot Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 7:Des Heat Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 7:Des Heat Cap [W],CENTRAL AIR SYSTEM:DesPer 7:Des Cool Mass Flow [kg/s],CENTRAL AIR SYSTEM:DesPer 7:Des Sens Cool Cap [W],CENTRAL AIR SYSTEM:DesPer 7:Des Tot Cool Cap [W]
12:00:00,0.000000E+00,0.000000E+00,3.541596E-01,6.485562E+03,5.103409E+03,6.933144E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.955575E-02,4.978031E+02,2.246726E+03,0.000000E+00,0.000000E+00,3.468173E-02,4.364644E+02,8.358822E+02,1.537797E+00,5.485703E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.612633E-01,9.791513E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.214414E+00,3.368068E+04,0.000000E+00,0.000000E+00,0.000000E+00
13:00:00,0.000000E+00,0.000000E+00,5.078838E-01,9.921232E+03,7.947019E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.588576E-01,2.193308E+03,1.004046E+04,0.000000E+00,0.000000E+00,1.535466E-01,2.119981E+03,3.892814E+03,1.538489E+00,5.488171E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.619973E-01,9.800954E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.215108E+00,3.369991E+04,0.000000E+00,0.000000E+00,0.000000E+00
14:00:00,0.000000E+00,0.000000E+00,6.351738E-01,1.289285E+04,1.043000E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.848726E-01,4.150722E+03,1.919929E+04,0.000000E+00,0.000000E+00,2.730356E-01,3.978251E+03,7.135679E+03,1.538030E+00,5.486535E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.615367E-01,9.795030E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.214670E+00,3.368776E+04,0.000000E+00,0.000000E+00,0.000000E+00
15:00:00,0.000000E+00,0.000000E+00,7.335459E-01,1.488962E+04,1.204534E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.993050E-01,5.818054E+03,2.691158E+04,0.000000E+00,0.000000E+00,3.855290E-01,5.617331E+03,1.007565E+04,1.536938E+00,5.482639E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.605267E-01,9.782039E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.213597E+00,3.365803E+04,0.000000E+00,0.000000E+00,0.000000E+00
16:00:00,0.000000E+00,0.000000E+00,7.866123E-01,1.524589E+04,1.218670E+04,0.000000E+00,0.000000E+00,4.612234E-02,3.006957E+02,9.889288E+02,0.000000E+00,0.000000E+00,4.653502E-01,6.353900E+03,2.903019E+04,0.000000E+00,0.000000E+00,4.510732E-01,6.158963E+03,1.136536E+04,1.535292E+00,5.476768E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.590274E-01,9.762755E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.211985E+00,3.361331E+04,0.000000E+00,0.000000E+00,0.000000E+00
17:00:00,0.000000E+00,0.000000E+00,7.813399E-01,1.418898E+04,1.113819E+04,0.000000E+00,0.000000E+00,7.116512E-02,3.770053E+02,1.436618E+03,0.000000E+00,0.000000E+00,4.732778E-01,5.883842E+03,2.651465E+04,0.000000E+00,0.000000E+00,4.594531E-01,5.711972E+03,1.100166E+04,1.526508E+00,5.445434E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.506711E-01,9.655274E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.203241E+00,3.337081E+04,0.000000E+00,0.000000E+00,0.000000E+00
18:00:00,0.000000E+00,0.000000E+00,7.367385E-01,1.225374E+04,9.362838E+03,0.000000E+00,0.000000E+00,3.606455E-02,1.359716E+02,6.714942E+02,0.000000E+00,0.000000E+00,4.310669E-01,4.700666E+03,2.093238E+04,0.000000E+00,0.000000E+00,4.181630E-01,4.559953E+03,9.358988E+03,1.543987E+00,5.507783E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.412887E-01,9.534596E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.216521E+00,3.373912E+04,0.000000E+00,0.000000E+00,0.000000E+00
19:00:00,0.000000E+00,0.000000E+00,6.033620E-01,8.653021E+03,6.267952E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.243972E-01,2.794243E+03,1.242062E+04,0.000000E+00,0.000000E+00,3.132426E-01,2.698161E+03,6.275910E+03,1.489588E+00,5.313731E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.156817E-01,9.205234E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.166865E+00,3.236195E+04,0.000000E+00,0.000000E+00,0.000000E+00
20:00:00,0.000000E+00,0.000000E+00,4.263143E-01,5.397659E+03,3.703375E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.675503E-01,1.161714E+03,5.260202E+03,0.000000E+00,0.000000E+00,1.587850E-01,1.100940E+03,2.908146E+03,1.483894E+00,5.293418E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.103542E-01,9.136711E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.161204E+00,3.220494E+04,0.000000E+00,0.000000E+00,0.000000E+00
21:00:00,0.000000E+00,0.000000E+00,2.833808E-01,3.198397E+03,2.067231E+03,2.416708E-03,1.327876E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.487432E-02,3.050396E+02,1.433285E+03,0.000000E+00,0.000000E+00,4.838513E-02,2.689670E+02,8.180689E+02,1.484799E+00,5.296645E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.109948E-01,9.144950E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.162014E+00,3.222740E+04,0.000000E+00,0.000000E+00,0.000000E+00
22:00:00,0.000000E+00,0.000000E+00,1.774847E-01,1.759215E+03,1.047657E+03,6.668090E-02,4.580453E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.487814E+00,5.307400E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.136472E-01,9.179066E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.164903E+00,3.230754E+04,0.000000E+00,0.000000E+00,0.000000E+00
23:00:00,0.000000E+00,0.000000E+00,8.967358E-02,7.929615E+02,4.322344E+02,1.654466E-01,1.313379E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.497239E+00,5.341024E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.224548E-01,9.292351E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.174146E+00,3.256388E+04,0.000000E+00,0.000000E+00,0.000000E+00
24:00:00,0.000000E+00,0.000000E+00,2.948800E-02,2.292275E+02,1.102075E+02,2.515315E-01,2.265683E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.507831E+00,5.378808E+04,0.000000E+00,0.000000E+00,0.000000E+00,7.323259E-01,9.419315E+03,0.000000E+00,0.000000E+00,0.000000E+00,1.184560E+00,3.285271E+04,0.000000E+00,0.000000E+00,0.000000E+00
Coinc Peak   ,1.573465E+00,7.866123E-01,5.612940E+04,1.524589E+04
NonCoinc Peak,1.573465E+00,7.866123E-01,5.612940E+04,1.524589E+04
